id,juris,city,name,plandate
61049,,Belmont,602 - Commercial Highway,Pre22
61050,,Belmont,602 - Commercial Office,Pre22
61051,,Belmont,602 - Commercial Service,Pre22
61052,,Belmont,602 - Commercial/Residential Mix,Pre22
61053,,Belmont,602 - Hilltop Residential Open Space,Pre22
61054,,Belmont,602 - Industrial - General,Pre22
61055,,Belmont,602 - Industrial - Light,Pre22
61056,,Belmont,602 - Institutions,Pre22
61057,,Belmont,602 - Lake,Pre22
61058,,Belmont,602 - Mixed Use,Pre22
61059,,Belmont,602 - Neighborhood Commercial,Pre22
61060,,Belmont,602 - Open Space,Pre22
61061,,Belmont,602 - Parks and Recreation,Pre22
61062,,Belmont,602 - Public Facilities and Services,Pre22
61063,,Belmont,602 - Residential High Density,Pre22
61064,,Belmont,602 - Residential Low Density,Pre22
61065,,Belmont,602 - Residential Medium Density,Pre22
61066,,Brisbane,603 - Aquatic Areas,26_new
61067,,Brisbane,603 - Heavy Commercial,26_new
61068,,Brisbane,603 - Neighborhood Commercial/ Retail/ Office,26_new
61069,,Brisbane,603 - Open Space,26_new
61070,,Brisbane,603 - Public Facilities and Parks,26_new
61071,,Brisbane,603 - Quarry,26_new
61072,,Brisbane,603 - Residential (0-2 du/ac),26_new
61073,,Brisbane,603 - Residential (15-30 du/ac),26_new
61074,,Brisbane,603 - Residential (2.5- 14 du/ac),26_new
61075,,Brisbane,603 - Residential (6.23 du/ac),26_new
61076,,Brisbane,603 - Sierra Point Commercial/ Retail/ Office,26_new
61077,,Brisbane,603 - Subregional Commercial/ Retail/ Office,26_new
61078,,Brisbane,603 - Trade Commercial,26_new
61079,,Burlingame,604 - Commercial Recreation,x985
61080,,Burlingame,604 - Community Park,x985
61081,,Burlingame,604 - High Density,x985
61082,,Burlingame,604 - Hotels/Motels,x985
61083,,Burlingame,604 - Industrial & Office Use,x985
61084,,Burlingame,604 - Institutions,x985
61085,,Burlingame,604 - Low Density,x985
61086,,Burlingame,604 - Medium Density,x985
61087,,Burlingame,604 - Medium High Density,x985
61088,,Burlingame,604 - Office Use,x985
61089,,Burlingame,604 - Other,x985
61090,,Burlingame,604 - Preserve,x985
61091,,Burlingame,604 - Restaurants,x985
61092,,Burlingame,604 - Service & Special Sales,x985
61093,,Burlingame,604 - Shopping & Service,x985
61094,,Burlingame,604 - Waterfront Commercial,x985
61095,,Colma,605 - Cemetary,Pre22
61096,,Colma,605 - Commercial,Pre22
61097,,Colma,605 - Executive Administrative,Pre22
61098,,Colma,605 - Planned Development,Pre22
61099,,Colma,605 - Public,Pre22
61100,,Colma,605 - Residential Single Family,Pre22
61101,,Daly City,606 - Churches,xx/x/x987
61102,,Daly City,606 - Government Facilities,xx/x/x987
61103,,Daly City,606 - High Density Residential,xx/x/x987
61104,,Daly City,606 - Hospitals,xx/x/x987
61105,,Daly City,606 - Industrial,xx/x/x987
61106,,Daly City,606 - Low Density Residential,xx/x/x987
61107,,Daly City,606 - Medium-Low Density Residential,xx/x/x987
61108,,Daly City,606 - Medium Density Residential,xx/x/x987
61109,,Daly City,606 - Neighborhood Commercial,xx/x/x987
61110,,Daly City,606 - Office,xx/x/x987
61111,,Daly City,606 - Open Space,xx/x/x987
61112,,Daly City,606 - Preservation,xx/x/x987
61113,,Daly City,606 - Public Utilities,xx/x/x987
61114,,Daly City,606 - Recreation-Private,xx/x/x987
61115,,Daly City,606 - Recreation-Public,xx/x/x987
61116,,Daly City,606 - Residential Retail,xx/x/x987
61117,,Daly City,606 - Retail and Office,xx/x/x987
61118,,Daly City,606 - Schools,xx/x/x987
61119,,Daly City,606 - Service,xx/x/x987
61120,,Foster City,607 - Apartment Residential,5/x/x993
61121,,Foster City,607 - Apartment Residential/Neighborhood Commercial,5/x/x993
61122,,Foster City,607 - Condominium Residential,5/x/x993
61123,,Foster City,607 - Elementary School,5/x/x993
61124,,Foster City,607 - Light Industrial,5/x/x993
61125,,Foster City,607 - Neighborhood Commercial,5/x/x993
61126,,Foster City,607 - Open Space,5/x/x993
61127,,Foster City,607 - Parks,5/x/x993
61128,,Foster City,607 - Public/Semi Public,5/x/x993
61129,,Foster City,607 - Research/Office Park,5/x/x993
61130,,Foster City,607 - Service Commercial,5/x/x993
61131,,Foster City,607 - Single Family Residential,5/x/x993
61132,,Foster City,607 - Town Center Commercial,5/x/x993
61133,,Foster City,607 - Townhouse Residential,5/x/x993
61134,,Foster City,607 - Two Family Residential,5/x/x993
61135,,Foster City,607 - Water,349
61136,,Foster City,607 - Water Commercial,5/x/x993
61137,,Half Moon Bay,608 - Commercial Recreation,Pre22
61138,,Half Moon Bay,608 - General Commercial,Pre22
61139,,Half Moon Bay,608 - Greenbelt - Stream Corridor,Pre22
61140,,Half Moon Bay,608 - High Density Residential,Pre22
61141,,Half Moon Bay,608 - Horticultural Business,Pre22
61142,,Half Moon Bay,608 - Light Industrial,Pre22
61143,,Half Moon Bay,608 - Low Density Residential,Pre22
61144,,Half Moon Bay,608 - Medium Density Residential,Pre22
61145,,Half Moon Bay,608 - Open Space Reserve,Pre22
61146,,Half Moon Bay,608 - Planned Development District,Pre22
61147,,Half Moon Bay,608 - Public Facilities and Institutions,Pre22
61148,,Half Moon Bay,608 - Regional Public Recreation,Pre22
61149,,Half Moon Bay,608 - Urban Reserve,Pre22
61150,,Half Moon Bay,608 - Visitor Serving Commercial,Pre22
61151,,Hillsborough,609 - Open Space and Conservation,x/x/x994
61152,,Hillsborough,609 - Private Recreational,x/x/x994
61153,,Hillsborough,609 - Private Schools,x/x/x994
61154,,Hillsborough,609 - Public Facilities and Services,x/x/x994
61155,,Hillsborough,609 - Residential,x/x/x994
61156,,Menlo Park,610 - ElCaminoReal Professional/Retail Commercial,Pre22
61157,,Menlo Park,610 - Landscaped Greenways,Pre22
61158,,Menlo Park,610 - Limited Industry,Pre22
61159,,Menlo Park,610 - Low Density Residential,Pre22
61160,,Menlo Park,610 - Marshes,Pre22
61161,,Menlo Park,610 - Medium Density Residential,Pre22
61162,,Menlo Park,610 - Parks & Recreation,Pre22
61163,,Menlo Park,610 - Professional & Administration,Pre22
61164,,Menlo Park,610 - Public Facilities,Pre22
61165,,Menlo Park,610 - Retail/Commercial,Pre22
61166,,Menlo Park,610 - Salt Ponds,Pre22
61167,,Menlo Park,610 - Very Low Density Residential,Pre22
61168,,Millbrae,611 - General Commercial,x99x
61169,,Millbrae,611 - High Density Residential,x99x
61170,,Millbrae,611 - Industrial and Utility,x99x
61171,,Millbrae,611 - Low Density Residential,x99x
61172,,Millbrae,611 - Medium Density Residential,x99x
61173,,Millbrae,611 - Park and Open Space,x99x
61174,,Millbrae,611 - Public and Quasi-Public,x99x
61175,,Millbrae,611 - Specific Plan,x99x
61176,,Millbrae,611 - Very Low Density Residential,x99x
61177,,Pacifica,612 - Agriculture,4/x/x995
61178,,Pacifica,612 - Commercial,4/x/x995
61179,,Pacifica,612 - Greenbelt,4/x/x995
61180,,Pacifica,612 - High Density Residential,4/x/x995
61181,,Pacifica,612 - Lake,4/x/x995
61182,,Pacifica,612 - Low Density Residential,4/x/x995
61183,,Pacifica,612 - Medium Density Residential,4/x/x995
61184,,Pacifica,612 - Mixed Use,4/x/x995
61185,,Pacifica,612 - Open Space Residential,4/x/x995
61186,,Pacifica,612 - Park,4/x/x995
61187,,Pacifica,612 - Parking,4/x/x995
61188,,Pacifica,612 - Public Facilities,4/x/x995
61189,,Pacifica,612 - Special Area,4/x/x995
61190,,Pacifica,612 - Transportation - CalTrans,4/x/x995
61191,,Pacifica,612 - Utilities,4/x/x995
61192,,Pacifica,612 - Very Low Density Residential,4/x/x995
61193,,Portola Valley,613 - Conservation Residential,9/5/2x5
61194,,Portola Valley,613 - Institutions,9/5/2x5
61195,,Portola Valley,613 - Local Shopping & Service,9/5/2x5
61196,,Portola Valley,613 - Low Intensity Academic Reserve,9/5/2x5
61197,,Portola Valley,613 - Neighborhood Community,9/5/2x5
61198,,Portola Valley,613 - Open Residential,9/5/2x5
61199,,Portola Valley,613 - Open Space-Limited Development,9/5/2x5
61200,,Portola Valley,613 - Open Space Preserve,9/5/2x5
61201,,Portola Valley,"613 - Parks, Recreation Areas and Open Spaces",9/5/2x5
61202,,Portola Valley,613 - Parkway & Greenway,9/5/2x5
61203,,Portola Valley,613 - PUD: The Sequoias,9/5/2x5
61204,,Portola Valley,613 - Regional Park/Private Regional Facility,9/5/2x5
61205,,Portola Valley,613 - Residential Low,9/5/2x5
61206,,Portola Valley,613 - Residential Low/Medium,9/5/2x5
61207,,Redwood City,614 - Heavy Commercial/Office,x/x/x99
61208,,Redwood City,614 - Heavy Industrial,x/x/x99
61209,,Redwood City,614 - High Density Residential,x/x/x99
61210,,Redwood City,614 - Intermediate Commercial/Office,x/x/x99
61211,,Redwood City,614 - Light Industrial,x/x/x99
61212,,Redwood City,614 - Low Density Residential,x/x/x99
61213,,Redwood City,614 - Medium Density Residential,x/x/x99
61214,,Redwood City,614 - Mixed Use: Heavy Commercial/ High Density Residential,x/x/x99
61215,,Redwood City,614 - Mixed Use: Intermediate Commercial/High Density Residential,x/x/x99
61216,,Redwood City,614 - Neighborhood Commercial/Office,x/x/x99
61217,,Redwood City,614 - Open Space,x/x/x99
61218,,Redwood City,614 - Public and Quasi-Public,x/x/x99
61219,,Redwood City,614 - Public and Quasi-Public: Government,x/x/x99
61220,,Redwood City,614 - Public and Quasi-Public: Park,x/x/x99
61221,,Redwood City,614 - Public and Quasi-Public: School,x/x/x99
61222,,Redwood City,614 - Urban Reserve,x/x/x99
61223,,San Bruno,615 - High Density Residential,6/x/x984
61224,,San Bruno,615 - Industrial,6/x/x984
61225,,San Bruno,615 - Low Density Residential,6/x/x984
61226,,San Bruno,615 - Medium Density Residential,6/x/x984
61227,,San Bruno,615 - Neighborhood/Community Commercial,6/x/x984
61228,,San Bruno,615 - Park/Open Space,6/x/x984
61229,,San Bruno,615 - Public and Quasi-Public,6/x/x984
61230,,San Bruno,615 - Regional Community/Office Commercial,6/x/x984
61231,,San Bruno,615 - Very Low Density Residential,6/x/x984
61232,,San Carlos,616 - Airport,x992
61233,,San Carlos,616 - Highway Service,x992
61234,,San Carlos,616 - Industrial-Planned,x992
61235,,San Carlos,616 - Industrial-Special Use,x992
61236,,San Carlos,616 - Multiple Family-High Density,x992
61237,,San Carlos,616 - Multiple Family-Low Density,x992
61238,,San Carlos,616 - Open Space,x992
61239,,San Carlos,616 - Public,x992
61240,,San Carlos,616 - Regional Retail,x992
61241,,San Carlos,616 - Retail Core,x992
61242,,San Carlos,616 - School,x992
61243,,San Carlos,616 - Service and Convenience,x992
61244,,San Carlos,616 - Single Family,x992
61245,,San Carlos,616 - Single Family-Low Density,x992
61246,,San Mateo,617 - Downtown Retail Core,Pre22
61247,,San Mateo,617 - Downtown Retail Core Support,Pre22
61248,,San Mateo,617 - Executive Office,Pre22
61249,,San Mateo,617 - High Density Multi-Family,Pre22
61250,,San Mateo,617 - Low Density Multi-Family,Pre22
61251,,San Mateo,617 - Major Institution/Special Facility,Pre22
61252,,San Mateo,617 - Manufacturing,Pre22
61253,,San Mateo,617 - Medium Density Multi-Family,Pre22
61254,,San Mateo,617 - Mixed-Executive Office/HiDen-MultiFamily,Pre22
61255,,San Mateo,617 - Mixed-Neighborhood Commercial/HiDen-MultiFam,Pre22
61256,,San Mateo,617 - Mixed-Regional/Community Comm/HiDen-MultiFam,Pre22
61257,,San Mateo,617 - Neighborhood Commercial,Pre22
61258,,San Mateo,617 - Parks/Open Space,Pre22
61259,,San Mateo,617 - Public Facility,Pre22
61260,,San Mateo,617 - Regional/Community Commercial,Pre22
61261,,San Mateo,617 - Service Commercial,Pre22
61262,,San Mateo,617 - Single Family Residential,Pre22
61263,,San Mateo,617 - Utilities,Pre22
61264,,South San Francisco,618 - Business and Technology Park,26_New
61265,,South San Francisco,618 - Business and Technology Park/ Coastal Commercial,26_New
61266,,South San Francisco,618 - Business Commercial,26_New
61267,,South San Francisco,618 - Coastal Commercial,26_New
61268,,South San Francisco,618 - Community Commercial,26_New
61269,,South San Francisco,618 - Downtown Commercial,26_New
61270,,South San Francisco,618 - Downtown High Density Residential,26_New
61271,,South San Francisco,618 - Downtown High Density Residential/ Business Commercial,26_New
61272,,South San Francisco,618 - Downtown High Density Residential/ Community Commercial,26_New
61273,,South San Francisco,618 - Downtown Low Density Residential,26_New
61274,,South San Francisco,618 - Downtown Medium Density Residential,26_New
61275,,South San Francisco,618 - Downtown Medium Density Residential/ Business Commercial,26_New
61276,,South San Francisco,618 - Downtown Medium Density Residential/ Community Commercial,26_New
61277,,South San Francisco,618 - High Density Residential,26_New
61278,,South San Francisco,618 - High Density Residential/ Community Commercial,26_New
61279,,South San Francisco,618 - High Density Residential/ Community Commercial/ Office,26_New
61280,,South San Francisco,618 - Low Density Residential,26_New
61281,,South San Francisco,618 - Medium Density Residential,26_New
61282,,South San Francisco,618 - Medium Density Residential/ Community Commercial,26_New
61283,,South San Francisco,618 - Mixed Industrial,26_New
61284,,South San Francisco,618 - Mixed Industrial/ Coastal Commercial,26_New
61285,,South San Francisco,618 - Office,26_New
61286,,South San Francisco,618 - Open Space,26_New
61287,,South San Francisco,618 - Park and Recreation,26_New
61288,,South San Francisco,618 - Public,26_New
61289,,South San Francisco,618 - Regional Commercial,26_New
61290,,South San Francisco,618 - Transportation Center,26_New
61291,,Woodside,619 - Commercial,4/x/x998
61292,,Woodside,619 - General Open Space,4/x/x998
61293,,Woodside,619 - Open Space for Health and Safety,4/x/x998
61294,,Woodside,619 - Open Space for Low Intensity Outdoor Recreation,4/x/x998
61295,,Woodside,619 - Open Space for Preservation of Natural Resources,4/x/x998
61296,,Woodside,619 - Residential,4/x/x998
61297,,Woodside,619 - Rural Residential,4/x/x998
61298,,Woodside,619 - Special Conservation Planning - 10,4/x/x998
61299,,Woodside,619 - Special Conservation Planning - 5,4/x/x998
61300,,Woodside,619 - Special Conservation Planning - 7.5,4/x/x998
61301,,Woodside,619 - Suburban Residential,4/x/x998
61302,,East Palo Alto,621 - Community Open Space Conservation,x2/x/x999
61303,,East Palo Alto,621 - General Commercial,x2/x/x999
61304,,East Palo Alto,621 - General Industrial,x2/x/x999
61305,,East Palo Alto,621 - Heavy Industrial,x2/x/x999
61306,,East Palo Alto,621 - High Density Residential,x2/x/x999
61307,,East Palo Alto,621 - Industrial Buffer,x2/x/x999
61308,,East Palo Alto,621 - Low/Medium Density Residential,x2/x/x999
61309,,East Palo Alto,621 - Medium/High Density Residential,x2/x/x999
61310,,East Palo Alto,621 - Neighborhood Commercial,x2/x/x999
61311,,East Palo Alto,621 - Office,x2/x/x999
61312,,East Palo Alto,621 - Resource Management,x2/x/x999
61313,,San Mateo County,699 - Agriculture,xx/x/x986
61314,,San Mateo County,699 - Airport,xx/x/x986
61315,,San Mateo County,699 - Commercial Recreation,xx/x/x986
61316,,San Mateo County,699 - Commercial/Future Study,xx/x/x986
61317,,San Mateo County,699 - General Commercial,xx/x/x986
61318,,San Mateo County,699 - General Industrial,xx/x/x986
61319,,San Mateo County,699 - General Open Space,xx/x/x986
61320,,San Mateo County,699 - Government Facilities,xx/x/x986
61321,,San Mateo County,699 - High Density Residential,xx/x/x986
61322,,San Mateo County,699 - Institutional,xx/x/x986
61323,,San Mateo County,699 - Institutional/Open Space/Future Study,xx/x/x986
61324,,San Mateo County,699 - Low Density Residential,xx/x/x986
61325,,San Mateo County,699 - Medium Density Residential,xx/x/x986
61326,,San Mateo County,699 - Medium High Density Residential,xx/x/x986
61327,,San Mateo County,699 - Medium Low Density Residential,xx/x/x986
61328,,San Mateo County,699 - Neighborhood Commercial,xx/x/x986
61329,,San Mateo County,699 - Office Commercial,xx/x/x986
61330,,San Mateo County,699 - Private Recreation,xx/x/x986
61331,,San Mateo County,699 - Public Recreation,xx/x/x986
61332,,San Mateo County,699 - Residential/Future Study,xx/x/x986
61333,,San Mateo County,699 - Timber Production,xx/x/x986
61334,,San Mateo County,699 - Very Low Density Residential,xx/x/x986
61335,,Campbell,701 - Central Commercial,Pre22
61336,,Campbell,701 - Commercial and/or industrial,Pre22
61337,,Campbell,701 - General Commercial,Pre22
61338,,Campbell,701 - High density residential (21-27 units/Gr. acre),Pre22
61339,,Campbell,701 - Institutional,Pre22
61340,,Campbell,701 - Light Industrial,Pre22
61341,,Campbell,701 - Low - Medium density residential (6-13 units/Gr. acre),Pre22
61342,,Campbell,701 - Low - Medium density residential/Office,Pre22
61343,,Campbell,701 - Low density residential (less than 3 units/Gr. acre),Pre22
61344,,Campbell,701 - Low density residential (less than 4.5 units/Gr. acre),Pre22
61345,,Campbell,701 - Low density residential (less than 6 units/Gr. acre),Pre22
61346,,Campbell,701 - Medium density residential (14-20 units/Gr. acre),Pre22
61347,,Campbell,701 - Medium to High Density Residential/ Commercial,Pre22
61348,,Campbell,701 - Mobile home park,Pre22
61349,,Campbell,701 - Neighborhood Commercial,Pre22
61350,,Campbell,701 - Open Space,Pre22
61351,,Campbell,701 - Professional Office,Pre22
61352,,Campbell,701 - Research and Development,Pre22
61353,,Campbell,701 - Residential/ Commercial/ Office,Pre22
61354,,Cupertino,702 - Commercial/Office/Residential,6/x/x993
61355,,Cupertino,702 - Commercial/Residential,6/x/x993
61356,,Cupertino,702 - Industrial/Residential,6/x/x993
61357,,Cupertino,702 - Neighborhood Commercial/Residential,6/x/x993
61358,,Cupertino,702 - Office/Industrial/Commercial/Residential,6/x/x993
61359,,Cupertino,702 - Parks,6/x/x993
61360,,Cupertino,702 - Private Open Space,6/x/x993
61361,,Cupertino,702 - Private Recreational,6/x/x993
61362,,Cupertino,702 - Public Facilities,6/x/x993
61363,,Cupertino,702 - Public Open Space,6/x/x993
61364,,Cupertino,702 - Quasi-Public/Institutional,6/x/x993
61365,,Cupertino,702 - Residential 0 - 4.4 D.U./Gr. Ac.,6/x/x993
61366,,Cupertino,702 - Residential 4.4 - 12 D.U./Gr. Ac.,6/x/x993
61367,,Cupertino,702 - Residential 4.4 - 7.7 D.U./Gr. Ac.,6/x/x993
61368,,Cupertino,702 - Residential High: 20 - 35 D.U./Gr. Ac.,6/x/x993
61369,,Cupertino,702 - Residential Low: 1 - 5 D.U./Gr. Ac.,6/x/x993
61370,,Cupertino,702 - Residential Medium/High: 10 - 20 D.U./Gr. Ac.,6/x/x993
61371,,Cupertino,702 - Residential Medium/Low: 5 - 10 D.U./Gr. Ac.,6/x/x993
61372,,Cupertino,702 - Residential Very Low: Foothill 5-20 Acre S/D Formula,6/x/x993
61373,,Cupertino,702 - Residential Very Low: Foothill Modified 1/2 Acre S/D Formula,6/x/x993
61374,,Cupertino,702 - Residential Very Low: Foothill Modified S/D Formula,6/x/x993
61375,,Cupertino,702 - Special Planning Area,6/x/x993
61376,,Gilroy,703 - COM-Downtown Central District,x/x/x999
61377,,Gilroy,703 - COM-General Services,x/x/x999
61378,,Gilroy,703 - COM-Professional Office,x/x/x999
61379,,Gilroy,703 - COM-Visitor Serving,x/x/x999
61380,,Gilroy,703 - IND-General Industrial,x/x/x999
61381,,Gilroy,703 - IND-Industrial Park,x/x/x999
61382,,Gilroy,703 - OTHER-Educational Facility,x/x/x999
61383,,Gilroy,703 - OTHER-Open Space,x/x/x999
61384,,Gilroy,703 - OTHER-Park/Recreation Facility,x/x/x999
61385,,Gilroy,703 - OTHER-Public/Quasi-Public Facility,x/x/x999
61386,,Gilroy,703 - RES-High Density,x/x/x999
61387,,Gilroy,703 - RES-Hillside,x/x/x999
61388,,Gilroy,703 - RES-Low Density,x/x/x999
61389,,Gilroy,703 - RES-Medium Density,x/x/x999
61390,,Gilroy,703 - RES-Neighborhood District,x/x/x999
61391,,Los Altos,704 - Downtown Commercial,x/x/x987
61392,,Los Altos,704 - Low Density Multi-Family,x/x/x987
61393,,Los Altos,704 - Medium Density Multi-Family,x/x/x987
61394,,Los Altos,704 - Neighborhood Commercial,x/x/x987
61395,,Los Altos,704 - Other Open Space,x/x/x987
61396,,Los Altos,704 - Parks,x/x/x987
61397,,Los Altos,704 - Planned Community,x/x/x987
61398,,Los Altos,704 - Private Schools,x/x/x987
61399,,Los Altos,704 - Public Schools,x/x/x987
61400,,Los Altos,704 - Public/Institutional/Utilities/Parking,x/x/x987
61401,,Los Altos,704 - Single Family_1,x/x/x987
61402,,Los Altos,704 - Single Family_2,x/x/x987
61403,,Los Altos,"704 - Single Family_3, Small Lot",x/x/x987
61404,,Los Altos,704 - Thoroughfare Commercial,x/x/x987
61405,,Los Altos Hills,705 - Institutions,
61406,,Los Altos Hills,705 - Low to Medium Density Residential,
61407,,Los Altos Hills,705 - Open Space Conservation Area,
61408,,Los Altos Hills,705 - Open Space Preserve,
61409,,Los Altos Hills,705 - Recreation Area-Private,
61410,,Los Altos Hills,705 - Recreation Area-Public,
61411,,Los Altos Hills,705 - Very Low to Low Density Residential,
61412,,Los Gatos,706 - Agriculture,Pre22
61413,,Los Gatos,706 - Central Business District,Pre22
61414,,Los Gatos,706 - High Density Residential,Pre22
61415,,Los Gatos,706 - Hillside Residential,Pre22
61416,,Los Gatos,706 - Light Industrial,Pre22
61417,,Los Gatos,706 - Low Density Residential,Pre22
61418,,Los Gatos,706 - Medium Density Residential,Pre22
61419,,Los Gatos,706 - Mixed Use Commercial,Pre22
61420,,Los Gatos,706 - Neighborhood Commercial,Pre22
61421,,Los Gatos,706 - Office Professional,Pre22
61422,,Los Gatos,706 - Open Space,Pre22
61423,,Los Gatos,706 - Public,Pre22
61424,,Los Gatos,706 - Service Commercial,Pre22
61425,,Milpitas,707 - Correctional Facility,Pre22
61426,,Milpitas,707 - General Commercial,Pre22
61427,,Milpitas,707 - Highway Service Commercial,Pre22
61428,,Milpitas,707 - Hillside Low Density Residential,Pre22
61429,,Milpitas,707 - Hillside Medium Density Residential,Pre22
61430,,Milpitas,707 - Hillside Very Low Density Residential,Pre22
61431,,Milpitas,707 - Industrial Park,Pre22
61432,,Milpitas,707 - Manufacturing & Warehousing,Pre22
61433,,Milpitas,707 - Mixed Use,Pre22
61434,,Milpitas,707 - Mobile Home Park,Pre22
61435,,Milpitas,707 - Multi-Family High Density Residential,Pre22
61436,,Milpitas,707 - Multi-Family Medium Density Residential,Pre22
61437,,Milpitas,707 - Parks/Recreation,Pre22
61438,,Milpitas,707 - Professional/Administrative Office Commercial,Pre22
61439,,Milpitas,707 - Retail Sub-Center Commercial,Pre22
61440,,Milpitas,707 - Schools,Pre22
61441,,Milpitas,707 - Single Family Low Density Residential,Pre22
61442,,Milpitas,707 - Single Family Moderate Density Residential,Pre22
61443,,Milpitas,707 - Town Center Commercial,Pre22
61444,,Monte Sereno,708 - Higher Density Residential,Pre22
61445,,Monte Sereno,708 - Lower Density Residential,Pre22
61446,,Monte Sereno,708 - Medium Density Residential,Pre22
61447,,Monte Sereno,708 - Open Space,Pre22
61448,,Morgan Hill,709 - Campus Industrial,7/x/x99
61449,,Morgan Hill,709 - Commercial,7/x/x99
61450,,Morgan Hill,709 - General Commercial,7/x/x99
61451,,Morgan Hill,709 - Industrial,7/x/x99
61452,,Morgan Hill,709 - Multi-Family Low Density Residential,7/x/x99
61453,,Morgan Hill,709 - Multi-Family Medium Density Residential,7/x/x99
61454,,Morgan Hill,709 - Non-Retail Commercial,7/x/x99
61455,,Morgan Hill,709 - Office Industrial,7/x/x99
61456,,Morgan Hill,709 - Open Space,7/x/x99
61457,,Morgan Hill,709 - Public Facilities,7/x/x99
61458,,Morgan Hill,709 - Residential Estate,7/x/x99
61459,,Morgan Hill,709 - Rural County Residential,7/x/x99
61460,,Morgan Hill,709 - Single Family Low Density Residential,7/x/x99
61461,,Morgan Hill,709 - Single Family Medium Density Residential,7/x/x99
61462,,Mountain View,710 - Agriculture,Pre22
61463,,Mountain View,710 - Downtown Commercial,Pre22
61464,,Mountain View,710 - General Commercial,Pre22
61465,,Mountain View,710 - General Industrial,Pre22
61466,,Mountain View,710 - High Density Residential,Pre22
61467,,Mountain View,710 - Industrial Park,Pre22
61468,,Mountain View,710 - Institutional,Pre22
61469,,Mountain View,710 - Linear Commercial/Residential,Pre22
61470,,Mountain View,710 - Low Density Residential,Pre22
61471,,Mountain View,710 - Medium-High Density Residential,Pre22
61472,,Mountain View,710 - Medium-Low Density Residential,Pre22
61473,,Mountain View,710 - Mobile Home Park,Pre22
61474,,Mountain View,710 - Neighborhood Commercial,Pre22
61475,,Mountain View,710 - Office,Pre22
61476,,Mountain View,710 - Open Space,Pre22
61477,,Mountain View,710 - Parks and Schools,Pre22
61478,,Mountain View,710 - Regional Commercial,Pre22
61479,,Mountain View,710 - Regional Park,Pre22
61480,,Palo Alto,711 - Hotel Commercial,7/x/x998
61481,,Palo Alto,711 - Light Industrial,7/x/x998
61482,,Palo Alto,711 - Major Institution/Special Facility,7/x/x998
61483,,Palo Alto,711 - Major Institution/University Lands/Academic Reserve and Open Space,7/x/x998
61484,,Palo Alto,711 - Major Institution/University Lands/Campus Educational Facility,7/x/x998
61485,,Palo Alto,711 - Major Institution/University Lands/Campus Multiple Family,7/x/x998
61486,,Palo Alto,711 - Major Institution/University Lands/Campus Single Family,7/x/x998
61487,,Palo Alto,711 - Mixed Use/Coordinated Area Plan (CAP),7/x/x998
61488,,Palo Alto,711 - Multiple Family Residential,7/x/x998
61489,,Palo Alto,711 - Multiple Family Residential (with Hotel Overlay),7/x/x998
61490,,Palo Alto,711 - Neighborhood Commercial,7/x/x998
61491,,Palo Alto,711 - Open Space/Controlled Development,7/x/x998
61492,,Palo Alto,711 - Public Conservation Land,7/x/x998
61493,,Palo Alto,711 - Public Park,7/x/x998
61494,,Palo Alto,711 - Regional/Community Commercial,7/x/x998
61495,,Palo Alto,711 - Research/Office Park,7/x/x998
61496,,Palo Alto,711 - School District Land,7/x/x998
61497,,Palo Alto,711 - Service Commercial,7/x/x998
61498,,Palo Alto,711 - Single Family Residential,7/x/x998
61499,,Palo Alto,711 - Streamside Open Space,7/x/x998
61500,,Palo Alto,711 - Transit-Oriented Residential,7/x/x998
61501,,San Jose,712 - Administrative Office/Research and Development,Post22
61502,,San Jose,712 - Agriculture,Post22
61503,,San Jose,712 - Arts Related Mixed Use,Post22
61504,,San Jose,712 - Campus Industrial,Post22
61505,,San Jose,712 - Combined Industrial/Commercial,Post22
61506,,San Jose,712 - Combined Industrial/Commercial with Live/Work Overlay,Post22
61507,,San Jose,712 - Combined Residential/Commercial,Post22
61508,,San Jose,712 - Commercial,Post22
61509,,San Jose,712 - Commercial/Light Industrial,Post22
61510,,San Jose,712 - Commercial/Mixed Use,Post22
61511,,San Jose,712 - Core Area,Post22
61512,,San Jose,712 - Estate Residential (1.0 DU/AC),Post22
61513,,San Jose,712 - Existing Hotel (Limited Expansion),Post22
61514,,San Jose,712 - General Commercial,Post22
61515,,San Jose,712 - General Commercial/Industrial Park,Post22
61516,,San Jose,712 - Heavy Industrial,Post22
61517,,San Jose,712 - High Density Residential (25-50 DU/AC),Post22
61518,,San Jose,712 - High Density Residential (25-50 DU/AC)/General Commercial,Post22
61519,,San Jose,712 - Industrial Core Area,Post22
61520,,San Jose,712 - Industrial Park,Post22
61521,,San Jose,712 - Industrial Park with Mixed Industrial Overlay,Post22
61522,,San Jose,712 - Integrated Residential/Recreational,Post22
61523,,San Jose,712 - Light Industrial,Post22
61524,,San Jose,712 - Low Density Residential (5.0 DU/AC),Post22
61525,,San Jose,712 - Medium Density Residential (8-16 DU/AC),Post22
61526,,San Jose,712 - Medium High Density Residential (12-25 DU/AC),Post22
61527,,San Jose,712 - Medium High Density Residential (12-25 DU/AC)/General Commercial,Post22
61528,,San Jose,712 - Medium Low Density Residential (8.0 DU/AC),Post22
61529,,San Jose,712 - Mixed Use,Post22
61530,,San Jose,"712 - Mixed Use 1, 2, 3 & 4 see GP text",Post22
